Prev_Return,Prev_Range_Pct,Prev_Direction,Asian_Return,Asian_Range_Pct,Asian_Direction,London_Return,London_Range_Pct,London_Direction,Dist_Prev_High,Dist_Prev_Low,Target
4.192187545616436,5.133418970601116,1,-1.013267883484699,2.2702916244646882,0,1.5524306268179189,2.0382021358659883,1,0.21725610283269506,5.385221105667642,1
4.85116183287594,10.16517961584637,1,1.174775159456646,1.7110565503989816,1,-0.9668034689399108,2.080256161377445,0,-3.213097339200092,6.7754978971906175,1
0.15118358197005588,2.9534840276480496,1,0.5829379915172737,2.238386127592001,1,0.03966868712513091,1.284868775982991,1,-0.6449570532161744,2.3302221314281093,0
0.3823743384923944,3.869894305082856,1,0.081085807863732,0.7536210377923476,1,1.4041682936999058,2.4197017730801584,1,-0.8815643138001279,2.9986007964697032,1
2.0426468951555092,3.087090397426453,1,-0.07783241901861103,2.255583503159349,0,-0.4860718234051503,1.6900922316743399,0,-0.14563358383000494,2.9627254509018064,1
1.0058542951171827,2.29151613660628,1,-1.0075414858703071,1.904231597260535,0,0.5304678646172339,1.1296592609497318,1,-0.5462214987048394,1.7542159713920238,0
-0.33909743373936446,1.904231597260535,0,2.5654239139817103,3.386467785010953,1,5.427848533805026,5.8797295497772595,1,6.059945476134908,8.117647058823529,1
13.247110628994585,16.14079749345213,1,4.568140990854148,8.694519436755593,1,-4.364677465374644,7.548205406323722,0,-2.312931995540684,13.546339706160577,1
-1.8483945577767062,12.26718727068565,0,1.7451319393908538,2.6139897934116045,1,0.6653707708302763,3.655382807402321,1,-6.257393049847876,5.765790412751273,0
2.34909127990249,5.31685848440042,1,-0.38818469895879665,1.2066545948393028,0,0.9048791657339206,2.056688185434886,1,-2.2173002754820863,2.989843515158134,0
1.6725894069714902,2.965142598460842,1,0.1820193797759254,3.3155358828663517,1,-1.0391669761742277,3.598108704983328,0,-0.7539348259809403,2.2143835616438308,0
-0.7412140859621303,5.388664256069529,0,-2.8610039734921204,4.701069234682565,0,1.1659101718159108,2.172056019097838,1,-5.209919394601538,0.049519818243923035,1
-0.46245352493347947,4.996784003836786,0,1.4907911137510117,3.2870076631973095,1,-1.4353308631603217,3.578906067293184,0,-1.0955680306295472,4.0757842601560474,1
1.6380477971120206,4.048715075754504,1,-0.08849557522123894,1.7464601769911416,0,1.6272045318758126,4.315129118629818,1,1.2982456140350838,5.4599833335235815,1
1.264601769911501,5.496902654867258,1,1.6639694095025814,3.8556772807282673,1,1.4782758883333058,3.99391954445932,1,-0.3498638238682593,5.200856851731238,1
9.127059909664629,11.392537673389251,1,-1.8447891177126035,3.231153685131869,0,0.4336513443191711,1.7168928575791247,1,-2.3228111971411556,8.969737642067626,1
